path,bodyId,type,weight,size,source,target
0,984030630,DNp34,59,3,447228814,984030630
1,447228814,PVLP106,0,3,447228814,984030630
1,5813027276,AVLP080,15,3,447228814,984030630
1,5813057404,WED180,12,3,447228814,984030630
1,984030630,DNp34,11,3,447228814,984030630
2,447228814,PVLP106,0,3,447228814,984030630
2,5813027276,AVLP080,15,3,447228814,984030630
2,1779231120,,19,3,447228814,984030630
2,984030630,DNp34,73,3,447228814,984030630
3,447228814,PVLP106,0,3,447228814,984030630
3,5813027276,AVLP080,15,3,447228814,984030630
3,1663759398,PVLP060,10,3,447228814,984030630
3,984030630,DNp34,25,3,447228814,984030630
4,447228814,PVLP106,0,3,447228814,984030630
4,5813027276,AVLP080,15,3,447228814,984030630
4,1319927977,PVLP051,10,3,447228814,984030630
4,984030630,DNp34,10,3,447228814,984030630
5,447228814,PVLP106,0,3,447228814,984030630
5,5813027276,AVLP080,15,3,447228814,984030630
5,1258168992,,70,3,447228814,984030630
5,984030630,DNp34,20,3,447228814,984030630
6,447228814,PVLP106,0,3,447228814,984030630
6,1290961410,AVLP449,84,3,447228814,984030630
6,5813058416,PVLP004,10,3,447228814,984030630
6,984030630,DNp34,15,3,447228814,984030630
7,447228814,PVLP106,0,3,447228814,984030630
7,1351964689,PVLP082,15,3,447228814,984030630
7,1228265278,PVLP146,11,3,447228814,984030630
7,984030630,DNp34,37,3,447228814,984030630
8,447228814,PVLP106,0,3,447228814,984030630
8,1539547561,AVLP122,34,3,447228814,984030630
8,5813057404,WED180,16,3,447228814,984030630
8,984030630,DNp34,11,3,447228814,984030630
9,447228814,PVLP106,0,3,447228814,984030630
9,1411737459,PVLP010,17,3,447228814,984030630
9,5813057404,WED180,30,3,447228814,984030630
9,984030630,DNp34,11,3,447228814,984030630
10,447228814,PVLP106,0,3,447228814,984030630
10,981194127,AVLP083,10,3,447228814,984030630
10,5813057404,WED180,122,3,447228814,984030630
10,984030630,DNp34,11,3,447228814,984030630
11,447228814,PVLP106,0,3,447228814,984030630
11,5813057579,AVLP538,10,3,447228814,984030630
11,1383383062,PVLP015,11,3,447228814,984030630
11,984030630,DNp34,59,3,447228814,984030630
12,447228814,PVLP106,0,3,447228814,984030630
12,5813057579,AVLP538,10,3,447228814,984030630
12,736079469,CL062_b,11,3,447228814,984030630
12,984030630,DNp34,16,3,447228814,984030630
13,447228814,PVLP106,0,3,447228814,984030630
13,1663017965,WED104,63,3,447228814,984030630
13,5813057404,WED180,60,3,447228814,984030630
13,984030630,DNp34,11,3,447228814,984030630
14,447228814,PVLP106,0,3,447228814,984030630
14,1040972270,AVLP433_a,12,3,447228814,984030630
14,1228265278,PVLP146,14,3,447228814,984030630
14,984030630,DNp34,37,3,447228814,984030630
15,447228814,PVLP106,0,3,447228814,984030630
15,1074143191,AVLP122,10,3,447228814,984030630
15,5813057404,WED180,31,3,447228814,984030630
15,984030630,DNp34,11,3,447228814,984030630
16,447228814,PVLP106,0,3,447228814,984030630
16,1105157111,AVLP122,12,3,447228814,984030630
16,5813057404,WED180,43,3,447228814,984030630
16,984030630,DNp34,11,3,447228814,984030630
0,447228814,PVLP106,0,3,447228814,1006984280
0,915528488,PLP093,16,3,447228814,1006984280
0,1375224269,PLP034,74,3,447228814,1006984280
0,1006984280,DNp31,25,3,447228814,1006984280
1,447228814,PVLP106,0,3,447228814,1006984280
1,1290961410,AVLP449,84,3,447228814,1006984280
1,1688039474,,77,3,447228814,1006984280
1,1006984280,DNp31,21,3,447228814,1006984280
2,447228814,PVLP106,0,3,447228814,1006984280
2,1290961410,AVLP449,84,3,447228814,1006984280
2,1349835835,,43,3,447228814,1006984280
2,1006984280,DNp31,20,3,447228814,1006984280
3,447228814,PVLP106,0,3,447228814,1006984280
3,915528488,PLP093,16,3,447228814,1006984280
3,1534798522,PLP083,16,3,447228814,1006984280
3,1006984280,DNp31,13,3,447228814,1006984280
4,447228814,PVLP106,0,3,447228814,1006984280
4,943809606,PVLP109,41,3,447228814,1006984280
4,1007256476,PLP253,11,3,447228814,1006984280
4,1006984280,DNp31,37,3,447228814,1006984280
5,447228814,PVLP106,0,3,447228814,1006984280
5,1663017965,WED104,63,3,447228814,1006984280
5,1978573010,VES013,33,3,447228814,1006984280
5,1006984280,DNp31,14,3,447228814,1006984280
6,447228814,PVLP106,0,3,447228814,1006984280
6,1448794542,,51,3,447228814,1006984280
6,1812485095,PS042,12,3,447228814,1006984280
6,1006984280,DNp31,129,3,447228814,1006984280
7,447228814,PVLP106,0,3,447228814,1006984280
7,943809606,PVLP109,41,3,447228814,1006984280
7,1070379357,PLP229,20,3,447228814,1006984280
7,1006984280,DNp31,50,3,447228814,1006984280
0,447228814,PVLP106,0,3,447228814,1037393225
0,1448794542,,51,3,447228814,1037393225
0,1812485095,PS042,12,3,447228814,1037393225
0,1037393225,DNb04,31,3,447228814,1037393225
0,447228814,PVLP106,0,3,447228814,1038420643
0,1658644171,LPLC1,12,3,447228814,1038420643
0,5813037812,PS181,11,3,447228814,1038420643
0,1038420643,DNa09,24,3,447228814,1038420643
1,447228814,PVLP106,0,3,447228814,1038420643
1,1535791554,,47,3,447228814,1038420643
1,1281752255,PS180,14,3,447228814,1038420643
1,1038420643,DNa09,35,3,447228814,1038420643
2,447228814,PVLP106,0,3,447228814,1038420643
2,1375845363,PVLP100,19,3,447228814,1038420643
2,5813037812,PS181,17,3,447228814,1038420643
2,1038420643,DNa09,24,3,447228814,1038420643
0,447228814,PVLP106,0,3,447228814,1039335355
0,5813054384,PPM1203,81,3,447228814,1039335355
0,517086196,AVLP442,10,3,447228814,1039335355
0,1039335355,DNp49,31,3,447228814,1039335355
1,447228814,PVLP106,0,3,447228814,1039335355
1,1290961410,AVLP449,84,3,447228814,1039335355
1,517086196,AVLP442,19,3,447228814,1039335355
1,1039335355,DNp49,31,3,447228814,1039335355
2,447228814,PVLP106,0,3,447228814,1039335355
2,947923543,PVLP107,39,3,447228814,1039335355
2,517086196,AVLP442,11,3,447228814,1039335355
2,1039335355,DNp49,31,3,447228814,1039335355
3,447228814,PVLP106,0,3,447228814,1039335355
3,1443804853,AVLP592,10,3,447228814,1039335355
3,517086196,AVLP442,11,3,447228814,1039335355
3,1039335355,DNp49,31,3,447228814,1039335355
4,447228814,PVLP106,0,3,447228814,1039335355
4,1573612290,PVLP085,13,3,447228814,1039335355
4,517086196,AVLP442,33,3,447228814,1039335355
4,1039335355,DNp49,31,3,447228814,1039335355
5,447228814,PVLP106,0,3,447228814,1039335355
5,859839499,AVLP532,19,3,447228814,1039335355
5,5813050455,DNp32,16,3,447228814,1039335355
5,1039335355,DNp49,13,3,447228814,1039335355
6,447228814,PVLP106,0,3,447228814,1039335355
6,1406911688,PVLP093,154,3,447228814,1039335355
6,517086196,AVLP442,20,3,447228814,1039335355
6,1039335355,DNp49,31,3,447228814,1039335355
7,447228814,PVLP106,0,3,447228814,1039335355
7,1449835055,AVLP435,22,3,447228814,1039335355
7,517086196,AVLP442,19,3,447228814,1039335355
7,1039335355,DNp49,31,3,447228814,1039335355
8,447228814,PVLP106,0,3,447228814,1039335355
8,1189230639,LT1,51,3,447228814,1039335355
8,517086196,AVLP442,16,3,447228814,1039335355
8,1039335355,DNp49,31,3,447228814,1039335355
9,447228814,PVLP106,0,3,447228814,1039335355
9,5813077633,AVLP479,10,3,447228814,1039335355
9,517086196,AVLP442,10,3,447228814,1039335355
9,1039335355,DNp49,31,3,447228814,1039335355
10,447228814,PVLP106,0,3,447228814,1039335355
10,1344469603,PVLP099,24,3,447228814,1039335355
10,517086196,AVLP442,33,3,447228814,1039335355
10,1039335355,DNp49,31,3,447228814,1039335355
11,447228814,PVLP106,0,3,447228814,1039335355
11,1479492693,PVLP072,13,3,447228814,1039335355
11,517086196,AVLP442,59,3,447228814,1039335355
11,1039335355,DNp49,31,3,447228814,1039335355
12,447228814,PVLP106,0,3,447228814,1039335355
12,1220299806,AVLP465,40,3,447228814,1039335355
12,517086196,AVLP442,19,3,447228814,1039335355
12,1039335355,DNp49,31,3,447228814,1039335355
13,447228814,PVLP106,0,3,447228814,1039335355
13,1321305370,PVLP061,13,3,447228814,1039335355
13,517086196,AVLP442,12,3,447228814,1039335355
13,1039335355,DNp49,31,3,447228814,1039335355
14,447228814,PVLP106,0,3,447228814,1039335355
14,1451889472,AVLP289,53,3,447228814,1039335355
14,517086196,AVLP442,61,3,447228814,1039335355
14,1039335355,DNp49,31,3,447228814,1039335355
0,447228814,PVLP106,0,2,447228814,1040013335
0,5813055222,AVLP093,10,2,447228814,1040013335
0,1040013335,DNp23,12,2,447228814,1040013335
1,447228814,PVLP106,0,2,447228814,1040013335
1,1103102334,PVLP122,17,2,447228814,1040013335
1,1040013335,DNp23,28,2,447228814,1040013335
2,447228814,PVLP106,0,2,447228814,1040013335
2,1324365879,5-HTPLP01,97,2,447228814,1040013335
2,1040013335,DNp23,11,2,447228814,1040013335
0,447228814,PVLP106,0,3,447228814,1072063538
0,766734991,AVLP225_b,14,3,447228814,1072063538
0,605154073,CL072,10,3,447228814,1072063538
0,1072063538,DNp27,15,3,447228814,1072063538
1,447228814,PVLP106,0,3,447228814,1072063538
1,5813027276,AVLP080,15,3,447228814,1072063538
1,5813064410,PLP030,13,3,447228814,1072063538
1,1072063538,DNp27,18,3,447228814,1072063538
2,447228814,PVLP106,0,3,447228814,1072063538
2,5813027276,AVLP080,15,3,447228814,1072063538
2,1005857944,PLP031,11,3,447228814,1072063538
2,1072063538,DNp27,19,3,447228814,1072063538
3,447228814,PVLP106,0,3,447228814,1072063538
3,1290961410,AVLP449,84,3,447228814,1072063538
3,5813064410,PLP030,17,3,447228814,1072063538
3,1072063538,DNp27,18,3,447228814,1072063538
4,447228814,PVLP106,0,3,447228814,1072063538
4,1290961410,AVLP449,84,3,447228814,1072063538
4,1005857944,PLP031,11,3,447228814,1072063538
4,1072063538,DNp27,19,3,447228814,1072063538
5,447228814,PVLP106,0,3,447228814,1072063538
5,1443804853,AVLP592,10,3,447228814,1072063538
5,5813063093,CL286,36,3,447228814,1072063538
5,1072063538,DNp27,13,3,447228814,1072063538
6,447228814,PVLP106,0,3,447228814,1072063538
6,1443804853,AVLP592,10,3,447228814,1072063538
6,1133455396,,28,3,447228814,1072063538
6,1072063538,DNp27,28,3,447228814,1072063538
7,447228814,PVLP106,0,3,447228814,1072063538
7,1443804853,AVLP592,10,3,447228814,1072063538
7,1005857944,PLP031,11,3,447228814,1072063538
7,1072063538,DNp27,19,3,447228814,1072063538
8,447228814,PVLP106,0,3,447228814,1072063538
8,1443804853,AVLP592,10,3,447228814,1072063538
8,739256609,CL029,14,3,447228814,1072063538
8,1072063538,DNp27,33,3,447228814,1072063538
9,447228814,PVLP106,0,3,447228814,1072063538
9,5813057579,AVLP538,10,3,447228814,1072063538
9,768590452,aIPg3,11,3,447228814,1072063538
9,1072063538,DNp27,30,3,447228814,1072063538
10,447228814,PVLP106,0,3,447228814,1072063538
10,1406911688,PVLP093,154,3,447228814,1072063538
10,5813064410,PLP030,12,3,447228814,1072063538
10,1072063538,DNp27,18,3,447228814,1072063538
11,447228814,PVLP106,0,3,447228814,1072063538
11,1406911688,PVLP093,154,3,447228814,1072063538
11,5813056261,CL361,12,3,447228814,1072063538
11,1072063538,DNp27,23,3,447228814,1072063538
12,447228814,PVLP106,0,3,447228814,1072063538
12,1406911688,PVLP093,154,3,447228814,1072063538
12,675490204,PLP245,11,3,447228814,1072063538
12,1072063538,DNp27,10,3,447228814,1072063538
13,447228814,PVLP106,0,3,447228814,1072063538
13,859839499,AVLP532,19,3,447228814,1072063538
13,5813063093,CL286,11,3,447228814,1072063538
13,1072063538,DNp27,13,3,447228814,1072063538
14,447228814,PVLP106,0,3,447228814,1072063538
14,859839499,AVLP532,19,3,447228814,1072063538
14,823058891,CL109,13,3,447228814,1072063538
14,1072063538,DNp27,38,3,447228814,1072063538
15,447228814,PVLP106,0,3,447228814,1072063538
15,1321564092,AVLP001,197,3,447228814,1072063538
15,1005857944,PLP031,11,3,447228814,1072063538
15,1072063538,DNp27,19,3,447228814,1072063538
16,447228814,PVLP106,0,3,447228814,1072063538
16,1199573657,AVLP123,28,3,447228814,1072063538
16,919168397,AVLP428,22,3,447228814,1072063538
16,1072063538,DNp27,14,3,447228814,1072063538
17,447228814,PVLP106,0,3,447228814,1072063538
17,890524529,AVLP267,17,3,447228814,1072063538
17,605154073,CL072,35,3,447228814,1072063538
17,1072063538,DNp27,15,3,447228814,1072063538
18,447228814,PVLP106,0,3,447228814,1072063538
18,1448794542,,51,3,447228814,1072063538
18,5813064410,PLP030,11,3,447228814,1072063538
18,1072063538,DNp27,18,3,447228814,1072063538
19,447228814,PVLP106,0,3,447228814,1072063538
19,1448794542,,51,3,447228814,1072063538
19,1005857944,PLP031,12,3,447228814,1072063538
19,1072063538,DNp27,19,3,447228814,1072063538
20,447228814,PVLP106,0,3,447228814,1072063538
20,5813077633,AVLP479,10,3,447228814,1072063538
20,5813056261,CL361,33,3,447228814,1072063538
20,1072063538,DNp27,23,3,447228814,1072063538
21,447228814,PVLP106,0,3,447228814,1072063538
21,5813077633,AVLP479,10,3,447228814,1072063538
21,919168397,AVLP428,10,3,447228814,1072063538
21,1072063538,DNp27,14,3,447228814,1072063538
22,447228814,PVLP106,0,3,447228814,1072063538
22,5813077633,AVLP479,10,3,447228814,1072063538
22,823058891,CL109,30,3,447228814,1072063538
22,1072063538,DNp27,38,3,447228814,1072063538
23,447228814,PVLP106,0,3,447228814,1072063538
23,5813077633,AVLP479,10,3,447228814,1072063538
23,669856713,AVLP281,13,3,447228814,1072063538
23,1072063538,DNp27,33,3,447228814,1072063538
24,447228814,PVLP106,0,3,447228814,1072063538
24,1479492693,PVLP072,13,3,447228814,1072063538
24,5813056261,CL361,14,3,447228814,1072063538
24,1072063538,DNp27,23,3,447228814,1072063538
25,447228814,PVLP106,0,3,447228814,1072063538
25,5813108983,AVLP290,18,3,447228814,1072063538
25,5813056261,CL361,92,3,447228814,1072063538
25,1072063538,DNp27,23,3,447228814,1072063538
26,447228814,PVLP106,0,3,447228814,1072063538
26,1570245517,PVLP108,34,3,447228814,1072063538
26,1501729681,PLP099,11,3,447228814,1072063538
26,1072063538,DNp27,12,3,447228814,1072063538
27,447228814,PVLP106,0,3,447228814,1072063538
27,1512246869,AVLP225_b,21,3,447228814,1072063538
27,605154073,CL072,16,3,447228814,1072063538
27,1072063538,DNp27,15,3,447228814,1072063538
28,447228814,PVLP106,0,3,447228814,1072063538
28,1480525262,AVLP536,11,3,447228814,1072063538
28,1005857944,PLP031,12,3,447228814,1072063538
28,1072063538,DNp27,19,3,447228814,1072063538
29,447228814,PVLP106,0,3,447228814,1072063538
29,1357097532,AVLP230,46,3,447228814,1072063538
29,5813063093,CL286,11,3,447228814,1072063538
29,1072063538,DNp27,13,3,447228814,1072063538
30,447228814,PVLP106,0,3,447228814,1072063538
30,1321305370,PVLP061,13,3,447228814,1072063538
30,5812991035,,20,3,447228814,1072063538
30,1072063538,DNp27,13,3,447228814,1072063538
31,447228814,PVLP106,0,3,447228814,1072063538
31,5813063087,PVLP014,41,3,447228814,1072063538
31,5813056261,CL361,23,3,447228814,1072063538
31,1072063538,DNp27,23,3,447228814,1072063538
32,447228814,PVLP106,0,3,447228814,1072063538
32,5813063087,PVLP014,41,3,447228814,1072063538
32,823058891,CL109,24,3,447228814,1072063538
32,1072063538,DNp27,38,3,447228814,1072063538
33,447228814,PVLP106,0,3,447228814,1072063538
33,5813040224,AVLP474,13,3,447228814,1072063538
33,5813056261,CL361,23,3,447228814,1072063538
33,1072063538,DNp27,23,3,447228814,1072063538
34,447228814,PVLP106,0,3,447228814,1072063538
34,1451889472,AVLP289,53,3,447228814,1072063538
34,5813056261,CL361,23,3,447228814,1072063538
34,1072063538,DNp27,23,3,447228814,1072063538
35,447228814,PVLP106,0,3,447228814,1072063538
35,1539193374,AVLP152,76,3,447228814,1072063538
35,1005857944,PLP031,15,3,447228814,1072063538
35,1072063538,DNp27,19,3,447228814,1072063538
36,447228814,PVLP106,0,3,447228814,1072063538
36,1389142287,AVLP290,37,3,447228814,1072063538
36,5813056261,CL361,70,3,447228814,1072063538
36,1072063538,DNp27,23,3,447228814,1072063538
0,447228814,PVLP106,0,3,447228814,1074782432
0,5813027276,AVLP080,15,3,447228814,1074782432
0,5813021583,AVLP210,12,3,447228814,1074782432
0,1074782432,DNa08,13,3,447228814,1074782432
1,447228814,PVLP106,0,3,447228814,1074782432
1,5813027276,AVLP080,15,3,447228814,1074782432
1,800233950,AVLP316,13,3,447228814,1074782432
1,1074782432,DNa08,50,3,447228814,1074782432
2,447228814,PVLP106,0,3,447228814,1074782432
2,5813027276,AVLP080,15,3,447228814,1074782432
2,675822559,AVLP316,21,3,447228814,1074782432
2,1074782432,DNa08,36,3,447228814,1074782432
3,447228814,PVLP106,0,3,447228814,1074782432
3,5813027276,AVLP080,15,3,447228814,1074782432
3,418607079,AVLP590,12,3,447228814,1074782432
3,1074782432,DNa08,17,3,447228814,1074782432
4,447228814,PVLP106,0,3,447228814,1074782432
4,1443804853,AVLP592,10,3,447228814,1074782432
4,5813021583,AVLP210,18,3,447228814,1074782432
4,1074782432,DNa08,13,3,447228814,1074782432
5,447228814,PVLP106,0,3,447228814,1074782432
5,1411737459,PVLP010,17,3,447228814,1074782432
5,1318991216,CL140,13,3,447228814,1074782432
5,1074782432,DNa08,67,3,447228814,1074782432
6,447228814,PVLP106,0,3,447228814,1074782432
6,1411737459,PVLP010,17,3,447228814,1074782432
6,1165810421,CL268,10,3,447228814,1074782432
6,1074782432,DNa08,14,3,447228814,1074782432
7,447228814,PVLP106,0,3,447228814,1074782432
7,859839499,AVLP532,19,3,447228814,1074782432
7,5813021583,AVLP210,13,3,447228814,1074782432
7,1074782432,DNa08,13,3,447228814,1074782432
8,447228814,PVLP106,0,3,447228814,1074782432
8,1406911688,PVLP093,154,3,447228814,1074782432
8,675490204,PLP245,11,3,447228814,1074782432
8,1074782432,DNa08,34,3,447228814,1074782432
9,447228814,PVLP106,0,3,447228814,1074782432
9,1535791554,,47,3,447228814,1074782432
9,1251373426,PS106,12,3,447228814,1074782432
9,1074782432,DNa08,10,3,447228814,1074782432
10,447228814,PVLP106,0,3,447228814,1074782432
10,1321564092,AVLP001,197,3,447228814,1074782432
10,800233950,AVLP316,11,3,447228814,1074782432
10,1074782432,DNa08,50,3,447228814,1074782432
11,447228814,PVLP106,0,3,447228814,1074782432
11,1321564092,AVLP001,197,3,447228814,1074782432
11,675822559,AVLP316,15,3,447228814,1074782432
11,1074782432,DNa08,36,3,447228814,1074782432
12,447228814,PVLP106,0,3,447228814,1074782432
12,1074143191,AVLP122,10,3,447228814,1074782432
12,5813021583,AVLP210,10,3,447228814,1074782432
12,1074782432,DNa08,13,3,447228814,1074782432
13,447228814,PVLP106,0,3,447228814,1074782432
13,1448794542,,51,3,447228814,1074782432
13,1251373426,PS106,11,3,447228814,1074782432
13,1074782432,DNa08,10,3,447228814,1074782432
14,447228814,PVLP106,0,3,447228814,1074782432
14,1013011315,AVLP214,20,3,447228814,1074782432
14,5813021583,AVLP210,49,3,447228814,1074782432
14,1074782432,DNa08,13,3,447228814,1074782432
15,447228814,PVLP106,0,3,447228814,1074782432
15,1512246869,AVLP225_b,21,3,447228814,1074782432
15,666200256,CL025,11,3,447228814,1074782432
15,1074782432,DNa08,10,3,447228814,1074782432
16,447228814,PVLP106,0,3,447228814,1074782432
16,1386780576,AVLP117,15,3,447228814,1074782432
16,675822559,AVLP316,11,3,447228814,1074782432
16,1074782432,DNa08,36,3,447228814,1074782432
17,447228814,PVLP106,0,3,447228814,1074782432
17,1480525262,AVLP536,11,3,447228814,1074782432
17,418607079,AVLP590,20,3,447228814,1074782432
17,1074782432,DNa08,17,3,447228814,1074782432
18,447228814,PVLP106,0,3,447228814,1074782432
18,1321305370,PVLP061,13,3,447228814,1074782432
18,5813021583,AVLP210,19,3,447228814,1074782432
18,1074782432,DNa08,13,3,447228814,1074782432
19,447228814,PVLP106,0,3,447228814,1074782432
19,1451889472,AVLP289,53,3,447228814,1074782432
19,5813021583,AVLP210,19,3,447228814,1074782432
19,1074782432,DNa08,13,3,447228814,1074782432
20,447228814,PVLP106,0,3,447228814,1074782432
20,5813070954,AVLP117,29,3,447228814,1074782432
20,5813021583,AVLP210,11,3,447228814,1074782432
20,1074782432,DNa08,13,3,447228814,1074782432
0,447228814,PVLP106,0,2,447228814,1100404581
0,1375845363,PVLP100,19,2,447228814,1100404581
0,1100404581,DNp07,14,2,447228814,1100404581
0,447228814,PVLP106,0,3,447228814,1100404634
0,1448794542,,51,3,447228814,1100404634
0,5813067970,WED007,13,3,447228814,1100404634
0,1100404634,DNp26,38,3,447228814,1100404634
1,447228814,PVLP106,0,3,447228814,1100404634
1,1013982515,AVLP086,44,3,447228814,1100404634
1,5813054307,WED045,44,3,447228814,1100404634
1,1100404634,DNp26,11,3,447228814,1100404634
2,447228814,PVLP106,0,3,447228814,1100404634
2,1013982515,AVLP086,44,3,447228814,1100404634
2,1441331113,AOTU032,14,3,447228814,1100404634
2,1100404634,DNp26,10,3,447228814,1100404634
3,447228814,PVLP106,0,3,447228814,1100404634
3,915528488,PLP093,16,3,447228814,1100404634
3,5813070594,PS112,26,3,447228814,1100404634
3,1100404634,DNp26,41,3,447228814,1100404634
4,447228814,PVLP106,0,3,447228814,1100404634
4,915528488,PLP093,16,3,447228814,1100404634
4,1375224269,PLP034,74,3,447228814,1100404634
4,1100404634,DNp26,264,3,447228814,1100404634
5,447228814,PVLP106,0,3,447228814,1100404634
5,915528488,PLP093,16,3,447228814,1100404634
5,854806485,CL184,17,3,447228814,1100404634
5,1100404634,DNp26,26,3,447228814,1100404634
6,447228814,PVLP106,0,3,447228814,1100404634
6,943809606,PVLP109,41,3,447228814,1100404634
6,1070379357,PLP229,20,3,447228814,1100404634
6,1100404634,DNp26,54,3,447228814,1100404634
7,447228814,PVLP106,0,3,447228814,1100404634
7,943809606,PVLP109,41,3,447228814,1100404634
7,1007256476,PLP253,11,3,447228814,1100404634
7,1100404634,DNp26,28,3,447228814,1100404634
0,447228814,PVLP106,0,3,447228814,1139909038
0,1448794542,,51,3,447228814,1139909038
0,5813062698,PLP249,22,3,447228814,1139909038
0,1139909038,DNa03,14,3,447228814,1139909038
1,447228814,PVLP106,0,3,447228814,1139909038
1,1448794542,,51,3,447228814,1139909038
1,5813022629,PS013,22,3,447228814,1139909038
1,1139909038,DNa03,22,3,447228814,1139909038
2,447228814,PVLP106,0,3,447228814,1139909038
2,1448794542,,51,3,447228814,1139909038
2,2003459912,,21,3,447228814,1139909038
2,1139909038,DNa03,129,3,447228814,1139909038
3,447228814,PVLP106,0,3,447228814,1139909038
3,1448794542,,51,3,447228814,1139909038
3,1693798741,LAL019,11,3,447228814,1139909038
3,1139909038,DNa03,116,3,447228814,1139909038
4,447228814,PVLP106,0,3,447228814,1139909038
4,1448794542,,51,3,447228814,1139909038
4,1535488185,PLP060,13,3,447228814,1139909038
4,1139909038,DNa03,11,3,447228814,1139909038
5,447228814,PVLP106,0,3,447228814,1139909038
5,5813027276,AVLP080,15,3,447228814,1139909038
5,5813079288,PVLP114,11,3,447228814,1139909038
5,1139909038,DNa03,16,3,447228814,1139909038
6,447228814,PVLP106,0,3,447228814,1139909038
6,915528488,PLP093,16,3,447228814,1139909038
6,1623266542,PS090,28,3,447228814,1139909038
6,1139909038,DNa03,80,3,447228814,1139909038
7,447228814,PVLP106,0,3,447228814,1139909038
7,1539547561,AVLP122,34,3,447228814,1139909038
7,1353043462,OA-VUMa1,12,3,447228814,1139909038
7,1139909038,DNa03,18,3,447228814,1139909038
8,447228814,PVLP106,0,3,447228814,1139909038
8,5813057579,AVLP538,10,3,447228814,1139909038
8,5813079288,PVLP114,20,3,447228814,1139909038
8,1139909038,DNa03,16,3,447228814,1139909038
9,447228814,PVLP106,0,3,447228814,1139909038
9,5813057579,AVLP538,10,3,447228814,1139909038
9,5813027235,LAL053,13,3,447228814,1139909038
9,1139909038,DNa03,86,3,447228814,1139909038
10,447228814,PVLP106,0,3,447228814,1139909038
10,5813057579,AVLP538,10,3,447228814,1139909038
10,1353043462,OA-VUMa1,21,3,447228814,1139909038
10,1139909038,DNa03,18,3,447228814,1139909038
11,447228814,PVLP106,0,3,447228814,1139909038
11,5813057579,AVLP538,10,3,447228814,1139909038
11,1230933109,LAL054,10,3,447228814,1139909038
11,1139909038,DNa03,10,3,447228814,1139909038
12,447228814,PVLP106,0,3,447228814,1139909038
12,1535791554,,47,3,447228814,1139909038
12,5813123748,PS020,15,3,447228814,1139909038
12,1139909038,DNa03,16,3,447228814,1139909038
13,447228814,PVLP106,0,3,447228814,1139909038
13,1535791554,,47,3,447228814,1139909038
13,5813022629,PS013,27,3,447228814,1139909038
13,1139909038,DNa03,22,3,447228814,1139909038
14,447228814,PVLP106,0,3,447228814,1139909038
14,1535791554,,47,3,447228814,1139909038
14,2003459912,,17,3,447228814,1139909038
14,1139909038,DNa03,129,3,447228814,1139909038
15,447228814,PVLP106,0,3,447228814,1139909038
15,1535791554,,47,3,447228814,1139909038
15,1666492660,LAL019,11,3,447228814,1139909038
15,1139909038,DNa03,62,3,447228814,1139909038
16,447228814,PVLP106,0,3,447228814,1139909038
16,1535791554,,47,3,447228814,1139909038
16,1535488185,PLP060,11,3,447228814,1139909038
16,1139909038,DNa03,11,3,447228814,1139909038
17,447228814,PVLP106,0,3,447228814,1139909038
17,1535791554,,47,3,447228814,1139909038
17,1534270924,VES041,13,3,447228814,1139909038
17,1139909038,DNa03,171,3,447228814,1139909038
18,447228814,PVLP106,0,3,447228814,1139909038
18,1535791554,,47,3,447228814,1139909038
18,1436650355,PS233,10,3,447228814,1139909038
18,1139909038,DNa03,15,3,447228814,1139909038
0,447228814,PVLP106,0,2,447228814,1140245595
0,1448794542,,51,2,447228814,1140245595
0,1140245595,DNa02,10,2,447228814,1140245595
0,447228814,PVLP106,0,3,447228814,1170939344
0,1448794542,,51,3,447228814,1170939344
0,5813022629,PS013,22,3,447228814,1170939344
0,1170939344,DNa01,20,3,447228814,1170939344
1,447228814,PVLP106,0,3,447228814,1170939344
1,1448794542,,51,3,447228814,1170939344
1,2003459912,,21,3,447228814,1170939344
1,1170939344,DNa01,30,3,447228814,1170939344
2,447228814,PVLP106,0,3,447228814,1170939344
2,1539547561,AVLP122,34,3,447228814,1170939344
2,1353043462,OA-VUMa1,12,3,447228814,1170939344
2,1170939344,DNa01,18,3,447228814,1170939344
3,447228814,PVLP106,0,3,447228814,1170939344
3,5813057579,AVLP538,10,3,447228814,1170939344
3,1353043462,OA-VUMa1,21,3,447228814,1170939344
3,1170939344,DNa01,18,3,447228814,1170939344
4,447228814,PVLP106,0,3,447228814,1170939344
4,1535791554,,47,3,447228814,1170939344
4,5813022629,PS013,27,3,447228814,1170939344
4,1170939344,DNa01,20,3,447228814,1170939344
5,447228814,PVLP106,0,3,447228814,1170939344
5,1535791554,,47,3,447228814,1170939344
5,2003459912,,17,3,447228814,1170939344
5,1170939344,DNa01,30,3,447228814,1170939344
0,447228814,PVLP106,0,3,447228814,1192848260
0,1448794542,,51,3,447228814,1192848260
0,5813023742,,10,3,447228814,1192848260
0,1192848260,DNa09,35,3,447228814,1192848260
1,447228814,PVLP106,0,3,447228814,1192848260
1,1448794542,,51,3,447228814,1192848260
1,1812485095,PS042,12,3,447228814,1192848260
1,1192848260,DNa09,10,3,447228814,1192848260
2,447228814,PVLP106,0,3,447228814,1192848260
2,1448794542,,51,3,447228814,1192848260
2,1597287219,,24,3,447228814,1192848260
2,1192848260,DNa09,18,3,447228814,1192848260
3,447228814,PVLP106,0,3,447228814,1192848260
3,1448794542,,51,3,447228814,1192848260
